           1
     8090469
 BELLE2020                                                                       
Plot1@Experiment:BELLE20@ExtraLabel:e^{+}e^{-} #rightarrow  #gamma/Z #rightarrow #pi^{#pm}X @XTitle: Z @YTitle:  d#sigma/dz @Title:Q^{2} = 111.9364 @Ylog @Ymin:0.01 @Ymax:120
 x           Q2          cosTheta       data      +- uncor     +- tot     th orig         th mod   therr+         therr-     pull    iset       iplot
 0.66250E+00 0.11194E+03 -.24946E+00 0.88470E-01 0.40200E-02 0.40200E-02 0.88469E-01 0.88469E-01 0.00000E+00 0.00000E+00 0.18756E-03      8090469   1/0.66250E+00
 0.66250E+00 0.11194E+03 0.13993E+00 0.85086E-01 0.39424E-02 0.39424E-02 0.85086E-01 0.85086E-01 0.00000E+00 0.00000E+00 0.21336E-04      8090469   1/0.66250E+00
 0.66250E+00 0.11194E+03 0.62950E+00 0.11497E+00 0.45827E-02 0.45827E-02 0.11497E+00 0.11497E+00 0.00000E+00 0.00000E+00 0.44361E-03      8090469   1/0.66250E+00
 0.68750E+00 0.11194E+03 -.82983E+00 0.11463E+00 0.40998E-02 0.40998E-02 0.11463E+00 0.11463E+00 0.00000E+00 0.00000E+00 -.31028E-03      8090469   1/0.68750E+00
 0.68750E+00 0.11194E+03 -.56658E+00 0.90384E-01 0.36404E-02 0.36404E-02 0.90383E-01 0.90383E-01 0.00000E+00 0.00000E+00 0.14909E-03      8090469   1/0.68750E+00
 0.68750E+00 0.11194E+03 -.24946E+00 0.73314E-01 0.32787E-02 0.32787E-02 0.73314E-01 0.73314E-01 0.00000E+00 0.00000E+00 0.79643E-04      8090469   1/0.68750E+00
 0.68750E+00 0.11194E+03 0.13993E+00 0.70501E-01 0.32152E-02 0.32152E-02 0.70500E-01 0.70500E-01 0.00000E+00 0.00000E+00 0.16065E-03      8090469   1/0.68750E+00
 0.68750E+00 0.11194E+03 0.62950E+00 0.95348E-01 0.37391E-02 0.37391E-02 0.95348E-01 0.95348E-01 0.00000E+00 0.00000E+00 0.11933E-03      8090469   1/0.68750E+00
 0.71250E+00 0.11194E+03 -.82983E+00 0.94822E-01 0.33634E-02 0.33634E-02 0.94821E-01 0.94821E-01 0.00000E+00 0.00000E+00 0.16137E-03      8090469   1/0.71250E+00
 0.71250E+00 0.11194E+03 -.56658E+00 0.74719E-01 0.29856E-02 0.29856E-02 0.74719E-01 0.74719E-01 0.00000E+00 0.00000E+00 0.10795E-03      8090469   1/0.71250E+00
 0.71250E+00 0.11194E+03 -.24946E+00 0.60567E-01 0.26881E-02 0.26881E-02 0.60567E-01 0.60567E-01 0.00000E+00 0.00000E+00 0.23394E-04      8090469   1/0.71250E+00
 0.71250E+00 0.11194E+03 0.13993E+00 0.58235E-01 0.26358E-02 0.26358E-02 0.58235E-01 0.58235E-01 0.00000E+00 0.00000E+00 0.15448E-03      8090469   1/0.71250E+00
 0.71250E+00 0.11194E+03 0.62950E+00 0.78835E-01 0.30667E-02 0.30667E-02 0.78834E-01 0.78834E-01 0.00000E+00 0.00000E+00 0.26469E-03      8090469   1/0.71250E+00
 0.73750E+00 0.11194E+03 -.82983E+00 0.78054E-01 0.29703E-02 0.29703E-02 0.78054E-01 0.78054E-01 0.00000E+00 0.00000E+00 0.10699E-03      8090469   1/0.73750E+00
